,userId,movieId,rating,numbers
10380,68,50,3.0,204
33418,226,5791,4.0,16
66853,432,1527,2.5,116
79500,495,19,4.5,88
14766,93,1356,5.0,91
8495,57,3686,3.0,15
4933,32,21,4.0,89
54993,365,8874,4.0,77
67122,434,733,3.0,121
90224,586,122906,5.0,11
79585,495,4034,2.5,70
69324,448,4262,4.5,67
13907,89,108932,5.0,31
87449,563,72641,4.0,31
52593,344,1210,5.0,196
60683,391,3030,4.0,13
99006,608,2105,3.0,50
20412,135,1214,4.0,146
73064,473,2300,2.5,33
4352,28,2403,2.0,30
14801,93,2302,4.0,59
37794,256,5459,3.5,61
4080,27,673,2.0,53
9255,63,2858,5.0,204
79713,495,91658,5.0,42
55615,368,1799,3.0,13
53790,354,34162,3.5,58
36341,248,33794,3.0,116
38637,265,3175,4.0,75
44824,298,4890,2.5,31
82456,523,56757,5.0,30
95554,600,3052,3.5,79
57242,380,2921,4.0,11
52042,339,1193,5.0,133
45389,298,106100,2.5,17
12604,80,7445,4.5,35
34530,232,48043,3.5,14
44843,298,5128,2.0,11
17166,109,480,3.0,238
87758,566,356,5.0,329
51119,330,2762,4.0,179
64166,414,6593,3.5,24
29293,201,592,3.0,189
92402,597,1916,4.0,12
12547,80,1221,4.0,129
10058,66,1136,5.0,136
22623,154,106072,3.5,21
100813,610,157296,4.0,13
21768,141,4018,3.5,54
45901,304,1726,5.0,13
20467,135,1722,1.0,45
87146,562,1962,4.0,23
39125,271,2826,2.0,26
86563,560,128360,3.5,18
100541,610,91630,4.5,22
25088,177,1394,2.0,58
39644,274,2455,4.0,43
10625,68,1610,3.0,90
28491,198,2762,1.0,179
55022,365,58998,2.0,39
33610,227,58559,4.5,149
2486,19,1200,3.0,126
72829,469,2985,3.0,70
49396,318,33679,3.0,59
34463,232,41569,4.5,40
8749,60,3424,4.0,27
78537,489,434,2.5,101
55592,368,1608,3.0,58
54335,357,2716,4.0,120
22272,149,2021,1.0,37
33740,230,153,3.5,137
40871,275,3897,4.0,83
27391,186,1544,4.0,67
8289,57,1641,4.0,56
63254,414,2872,5.0,25
44240,294,2321,2.0,61
73408,474,1198,4.0,200
66376,428,168,2.0,54
53923,356,2144,3.5,49
78277,486,329,5.0,108
8398,57,2687,4.0,24
7216,50,5810,2.0,41
51425,332,1344,3.5,14
19089,122,103228,4.5,14
79463,493,3267,4.0,18
69104,448,2822,2.0,11
18794,121,246,3.0,29
72828,469,2973,4.0,18
68051,438,6586,3.5,16
8232,57,1276,5.0,57
48797,317,32,4.0,177
86324,560,6378,3.0,59
90746,590,1587,3.0,31
28451,198,1921,2.0,47
274,3,1371,3.0,45
99220,608,4018,4.0,54
23731,162,515,5.0,24
26315,182,1357,4.0,24
94824,599,88140,3.0,32
70907,453,1047,4.0,33
44082,294,952,4.0,12
98554,607,1339,5.0,29
85209,554,588,5.0,183
39877,274,4223,4.0,40
76500,480,2396,4.5,92
56892,380,50,4.0,204
79944,500,1476,4.0,26
97610,606,1333,3.5,44
8779,61,4226,4.5,159
4183,27,3508,4.0,18
70748,452,2167,5.0,58
42554,288,2367,3.0,14
18678,119,95441,4.5,21
71171,454,2160,4.5,32
20578,135,3704,4.0,24
62868,414,1617,5.0,97
62999,414,2083,4.0,19
55498,368,880,1.0,27
9820,64,5308,3.0,19
8614,58,595,5.0,146
41088,279,1136,5.0,136
6386,43,432,4.0,55
88247,570,318,4.0,317
23101,157,3617,3.0,41
98884,608,1282,2.0,53
69264,448,3911,3.0,53
62996,414,2080,4.0,55
69738,448,53125,2.0,56
56252,372,1031,3.0,24
51258,331,6874,4.0,131
45433,298,122900,3.0,27
58245,381,2353,4.5,67
95195,600,531,2.5,24
37835,256,53121,3.5,21
3411,21,30816,3.0,12
83414,529,62,3.0,80
59647,387,2712,4.0,53
50103,323,203,3.0,22
68668,448,50,4.0,204
88920,573,58998,4.5,39
48138,312,2366,4.0,25
96718,603,2702,4.0,15
91386,592,595,5.0,146
6384,43,419,5.0,20
65253,418,6711,5.0,74
80273,505,3476,4.0,26
66045,425,2167,3.5,58
95546,600,2968,5.0,41
44188,294,2003,4.0,41
26041,181,371,4.0,21
83397,528,80906,4.5,12
68451,445,4011,3.5,93
72604,469,1259,5.0,91
42766,288,3361,3.5,35
62188,412,1693,3.0,19
77299,483,586,2.0,116
26009,181,185,4.0,112
55542,368,1252,5.0,59
30283,212,924,4.0,109
56085,370,44191,4.0,100
30196,211,1246,4.5,86
65572,420,45499,3.0,52
28886,199,7323,3.0,23
32661,222,1954,3.0,64
72519,469,858,5.0,192
18293,116,1059,1.0,36
55460,368,480,4.0,238
10205,66,3499,4.0,44
24566,169,6874,3.0,131
89924,584,196,4.0,45
22642,155,333,4.0,50
20267,133,47,4.0,203
13344,84,1296,4.0,17
19718,129,1721,3.5,140
68589,447,225,4.0,52
65503,420,2959,4.0,218
20025,132,1391,2.0,86
100280,610,55290,4.0,20
32399,221,1944,4.5,11
29552,202,1372,3.0,42
82521,524,349,5.0,110
96420,603,1285,4.0,41
88612,572,1672,4.0,12
20830,137,3462,4.0,25
72478,469,296,5.0,307
29259,200,59615,1.0,39
80155,503,90866,3.5,18
98961,608,1779,3.5,23
70880,453,466,5.0,60
83522,532,2366,4.0,25
22476,153,2617,0.5,87
19026,122,60069,5.0,104
11565,68,93326,3.5,11
91407,593,377,2.5,171
46921,307,1221,4.5,129
11100,68,6373,3.5,71
93448,599,2542,3.5,67
98833,608,919,2.5,92
95845,600,49530,1.0,53
42246,288,1019,3.0,17
67810,438,3098,4.0,24
83536,533,356,5.0,329
23664,161,48,4.0,68
11470,68,68954,3.0,105
34349,232,27808,3.0,11
66234,426,5014,3.5,17
58625,382,2078,4.5,53
92280,597,1136,4.0,136
14851,94,356,3.0,329
84842,551,4262,3.5,67
1533,15,84954,4.5,21
91463,593,4306,3.0,170
86434,560,52328,3.5,14
89797,582,4226,4.0,159
48300,313,1036,4.0,145
70727,452,1687,5.0,18
56684,377,1203,5.0,57
62965,414,2003,4.0,41
55567,368,1396,3.0,46
23607,160,3785,5.0,50
375,4,1188,5.0,22
67831,438,3489,3.5,53
96903,603,3503,5.0,11
82228,522,588,4.0,183
31501,218,750,5.0,97
29109,200,4299,4.5,41
32916,224,260,2.0,251
44768,298,3968,2.0,27
71575,462,509,3.0,61
99728,610,3481,4.0,75
60935,393,112852,5.0,59
18364,117,39,3.0,104
32614,222,508,3.5,66
82951,525,48774,4.0,64
43203,290,188,3.0,12
30019,209,2959,4.5,218
33532,226,52973,4.5,52
92490,597,2405,4.0,21
61683,408,93363,4.0,11
20569,135,3476,4.0,26
8945,62,48780,5.0,90
19427,125,88129,4.5,32
96275,603,838,4.0,30
26452,182,2273,3.5,42
52400,340,480,5.0,238
19923,132,34,1.5,128
96521,603,1719,5.0,16
44441,296,527,4.5,220
93512,599,2803,2.0,13
35,1,596,5.0,60
43833,292,76093,4.0,53
75868,477,7373,4.5,41
66301,427,4226,5.0,159
70176,448,105504,4.5,21
80809,509,106487,3.5,26
73575,474,1688,3.5,20
13606,89,2395,2.0,56
41306,280,2724,3.0,42
74936,474,8665,3.5,75
50198,324,3978,3.0,15
33052,226,39,3.0,104
41095,279,1214,5.0,146
19353,125,52328,2.5,14
77123,482,1246,3.5,86
89757,581,2571,3.5,278
91116,590,7367,2.5,14
32520,221,6659,3.5,16
27091,183,1370,5.0,68
64867,414,96588,3.5,20
37471,252,364,5.0,172
54909,365,356,4.5,329
64883,414,104374,4.0,15
72629,469,1348,4.0,16
18257,115,3751,3.0,78
23683,161,2144,2.0,49
12966,83,595,3.5,146
24701,171,1193,5.0,133
81740,517,3948,2.0,91
15807,103,8376,5.0,37
68377,444,47,4.0,203
31940,219,31878,4.0,19
61589,408,1210,4.0,196
37558,254,50,4.5,204
26323,182,1396,2.5,46
36572,249,2724,3.0,42
38455,264,356,3.5,329
498,4,4144,3.0,14
91625,594,2716,4.0,120
22869,156,1721,3.0,140
8640,59,733,4.0,121
27956,191,161,2.0,103
55924,369,2046,3.0,24
67401,436,368,3.0,74
84365,541,362,5.0,34
96404,603,1258,3.0,109
67894,438,4247,1.5,21
68554,446,497,4.0,43
16095,104,4886,4.0,132
38268,263,593,5.0,279
19832,130,253,4.0,109
43045,288,8376,4.0,37
93668,599,3461,2.0,13
73437,474,1235,4.0,26
89885,583,35836,3.0,74
1574,16,293,4.0,133
60395,390,58559,2.5,149
26486,182,2502,4.5,94
11376,68,55765,3.5,37
17939,112,508,4.5,66
27392,186,1573,4.0,77
67091,434,112,2.5,46
38421,263,7147,4.0,69
11575,68,95510,4.0,30
76131,479,2583,5.0,12
19406,125,76093,4.0,53
65949,425,648,3.5,162
8182,57,1049,3.0,21
71514,460,80549,4.5,27
82999,525,69757,4.0,42
54043,356,7438,3.5,110
18417,117,318,5.0,317
98551,607,1307,4.0,85
30204,211,2105,3.5,50
18875,122,1214,5.0,146
6777,45,3396,4.0,33
65046,415,2858,3.5,204
68374,444,6,4.0,102
35555,239,48516,4.5,107
43967,294,47,2.0,203
85015,552,2628,3.5,140
24009,166,7438,4.5,110
36812,249,32587,5.0,84
84259,539,2094,3.5,39
36473,249,1367,3.5,47
46067,305,1682,4.0,125
50806,328,3114,4.5,97
25301,177,4270,3.0,45
79272,491,63859,4.0,18
83884,534,67087,4.0,17
97095,604,267,3.0,17
6990,47,30793,3.0,61
64901,414,112556,4.0,37
15131,97,3578,4.0,170
16956,106,59784,5.0,54
3399,21,8529,4.5,47
41555,282,2539,4.0,47
67228,434,4886,4.5,132
31278,217,2253,3.0,20
59218,386,480,2.0,238
77776,483,50872,5.0,72
99969,610,6541,1.5,32
20269,133,110,3.0,237
28959,200,480,3.5,238
50158,323,3252,2.5,27
78763,489,2699,1.5,53
56948,380,500,4.0,144
75268,475,7254,4.0,46
32551,221,8623,4.0,11
75972,477,57368,4.5,27
98723,608,296,5.0,307
36835,249,38061,4.0,35
43717,292,4816,2.0,54
24865,176,39,3.0,104
40295,274,41997,3.0,21
57428,380,5254,5.0,34
73370,474,1077,3.5,28
76891,480,8958,4.0,19
23823,165,2617,3.0,87
2351,19,379,2.0,21
44992,298,8907,0.5,13
26282,182,1237,5.0,18
19881,131,1617,4.0,97
159,1,2470,5.0,57
58181,381,1270,4.0,171
55933,369,2628,2.5,140
46756,307,104,3.0,99
77366,483,1234,4.5,64
75477,477,546,3.5,21
379,4,1199,2.0,59
43392,290,2731,5.0,12
4852,30,1200,3.0,126
70730,452,1732,5.0,106
27875,190,4878,3.5,109
37845,256,68157,4.5,88
16567,105,33615,4.0,40
87771,566,480,4.0,238
66791,431,1278,4.0,69
45622,301,8368,3.5,93
67559,437,1206,4.0,120
53070,351,1704,4.5,141
36861,249,45672,4.5,23
74749,474,7090,4.0,38
55008,365,47099,2.0,46
94612,599,52281,3.0,27
56029,370,1721,3.5,140
90415,587,3450,1.0,29
91198,590,53125,2.0,56
78035,484,2018,4.5,38
48255,313,188,4.0,12
66650,428,7439,4.0,14
89476,580,2186,0.5,25
98395,606,44195,4.0,36
97213,605,2153,2.0,11
48859,317,3578,3.0,170
35539,239,40815,4.0,71
61598,408,2273,4.0,42
8586,58,435,3.0,63
38989,268,2231,3.0,36
93853,599,4367,2.5,40
71441,460,1097,3.5,122
19383,125,67087,2.0,17
18202,115,1717,4.0,31
39188,273,252,3.0,43
8127,57,671,3.0,36
32227,220,57368,4.0,27
25194,177,2657,3.0,63
72168,464,79132,5.0,143
88991,574,344,5.0,161
51018,330,648,2.5,162
15738,103,3450,3.5,29
36673,249,4954,4.5,11
96353,603,1171,3.0,17
58355,381,5459,2.5,61
1966,18,4262,4.0,67
68956,448,2018,4.0,38
42116,288,3,4.0,52
77392,483,1527,3.5,116
15385,100,1923,3.5,105
24045,166,51086,3.0,14
63390,414,3359,4.0,11
14840,94,266,3.0,68
373,4,1179,4.0,27
33376,226,4776,3.0,51
62971,414,2012,3.0,88
2314,19,252,3.0,43
45654,302,141,5.0,86
34214,232,6539,4.5,149
15080,96,1304,4.0,62
11197,68,8958,3.5,19
52653,344,114180,3.0,16
91425,593,1196,5.0,211
501,4,4239,5.0,51
9382,63,68954,4.0,105
37232,249,99114,4.5,71
95904,601,5618,5.0,87
68747,448,589,3.0,224
99679,610,2391,4.0,22
9368,63,53000,2.0,21
96882,603,3408,4.0,70
25538,177,45517,3.0,41
26389,182,1779,3.5,23
95879,601,1207,4.0,58
48869,317,4306,4.0,170
50967,330,208,4.0,115
64597,414,51086,3.0,14
79300,492,7,3.0,54
90650,590,1086,4.5,25
53453,352,104211,4.0,21
10720,68,2150,2.5,28
71747,462,3362,4.5,38
9388,63,77561,2.5,47
56555,376,541,5.0,124
19354,125,52973,4.5,52
8219,57,1249,4.0,35
24455,169,3421,4.0,62
30595,213,78499,4.5,55
63412,414,3438,2.0,25
79157,490,5673,2.5,33
70752,452,2338,5.0,18
65723,423,104,3.0,99
1695,17,1090,4.5,63
79507,495,173,0.5,62
43260,290,951,5.0,14
46534,305,108932,3.0,31
51753,334,8360,3.5,92
62814,414,1394,5.0,58
36309,247,115617,4.5,41
76626,480,3911,3.0,53
63047,414,2174,4.0,91
34248,232,7147,4.0,69
90733,590,1391,2.5,86
37276,249,106072,4.0,21
14516,91,3508,4.0,18
68923,448,1831,1.5,29
29206,200,33679,5.0,59
87664,564,115617,1.0,41
38973,268,1923,3.0,105
91864,596,3000,5.0,48
6221,42,3298,4.0,21
45751,304,151,4.0,44
65077,415,44195,4.0,36
51816,335,380,4.5,178
83420,529,260,5.0,251
68929,448,1876,3.0,43
85208,554,551,2.0,93
13380,85,1391,1.0,86
37924,258,2762,4.5,179
90617,590,913,4.5,44
20315,134,253,4.0,109
51651,333,3784,1.0,11
55953,369,3868,4.0,42
89954,584,344,1.0,161
32623,222,1036,3.0,145
67830,438,3452,2.5,18
79871,498,434,3.0,101
3582,21,108932,1.0,31
9592,64,1569,2.5,40
91162,590,37741,3.5,23
61753,409,1244,3.0,33
89971,584,477,4.0,17
98896,608,1393,3.0,85
10479,68,595,4.5,146
62328,414,62,4.0,80
55974,369,7247,2.0,11
87634,564,90405,2.0,14
35890,244,1094,1.0,42
77808,483,59615,3.5,39
98486,607,112,2.0,46
81628,517,1246,2.0,86
36172,246,96079,4.5,50
33132,226,784,4.0,54
89491,580,2539,2.5,47
33595,227,46578,4.5,77
18527,118,1350,3.0,22
4666,28,53953,1.0,25
89823,582,81834,5.0,47
36645,249,4254,2.5,13
41081,279,608,2.0,181
77104,482,442,4.0,81
97370,606,19,2.0,88
11723,70,63082,5.0,71
40527,274,72998,3.0,97
41470,282,231,1.0,133
56880,380,6,5.0,102
88684,573,110,5.0,237
57948,380,99112,4.0,12
3273,21,1580,4.5,165
87225,562,4621,4.5,18
83617,534,798,4.0,12
6871,45,53322,5.0,33
47162,307,3173,3.0,18
15648,103,1222,5.0,102
90651,590,1089,4.0,131
78852,489,4054,1.0,16
65320,419,778,5.0,102
24146,167,3052,5.0,79
27717,187,7438,4.0,110
95467,600,2416,2.0,16
73666,474,2028,3.0,188
68344,443,608,5.0,181
18443,117,480,4.0,238
37452,251,356,5.0,329
67605,438,168,3.5,54
87245,562,6377,4.5,141
15945,104,39,4.0,104
90700,590,1272,4.5,33
27987,191,306,5.0,16
80929,510,5945,3.5,26
24741,172,2762,4.5,179
4644,28,49278,2.5,20
88862,573,7482,4.0,13
70930,453,1488,3.0,15
75657,477,2375,4.0,21
33773,230,1073,3.0,119
68655,448,1,5.0,215
8791,62,2,4.0,110
72015,463,2167,3.0,58
29533,202,1278,4.0,69
79785,496,94959,3.5,29
87689,565,21,3.0,89
30911,217,158,2.0,62
22043,144,1580,3.5,165
27477,186,3409,4.0,35
86525,560,91658,4.0,42
88283,570,858,3.0,192
71513,460,80489,4.0,22
38783,266,2028,4.0,188
29480,202,1125,4.0,24
45755,304,172,2.0,53
96850,603,3219,2.0,13
25774,177,102407,3.0,20
41391,280,55052,4.5,13
18803,121,296,4.0,307
57045,380,1261,5.0,34
53740,354,4306,4.0,170
29115,200,4571,4.0,45
75666,477,2450,0.5,16
70683,452,1198,5.0,200
77466,483,2273,3.0,42
76578,480,3285,4.5,32
28371,198,442,4.0,81
95653,600,4558,3.0,14
3165,20,4816,3.5,54
38542,265,953,5.0,58
55354,367,3882,4.0,34
55359,367,3969,4.0,26
24654,171,296,5.0,307
37653,254,33166,4.0,50
33979,232,1777,3.5,56
2982,20,107,3.5,26
68896,448,1556,1.0,19
63493,414,3740,5.0,28
28184,195,2321,3.0,61
23206,159,81845,3.5,58
75037,474,30793,4.0,61
11863,73,35836,2.5,74
58765,382,60756,1.5,28
47719,308,161,1.0,103
72174,465,292,3.0,101
79853,498,153,3.0,137
99076,608,2683,3.0,121
4838,29,87232,3.5,43
10952,68,3996,3.0,110
96386,603,1222,3.0,102
56365,373,2,3.0,110
81744,517,4014,3.5,47
12745,82,196,3.5,45
90942,590,3504,4.0,22
15590,103,337,4.0,77
32491,221,4467,4.5,13
21725,141,1517,3.0,100
28045,193,1193,5.0,133
89810,582,68157,4.0,88
32090,220,1036,5.0,145
93156,599,1573,3.5,77
62504,414,477,3.5,17
79462,493,2985,4.0,70
64182,414,6708,3.5,34
46816,307,441,3.0,42
16715,105,81562,4.0,18
76815,480,6796,4.0,18
87816,567,1653,3.0,86
49757,318,106487,4.0,26
59335,387,902,2.5,36
21255,140,1584,5.0,82
97691,606,1963,4.5,11
11089,68,6157,2.0,32
51693,334,1291,3.5,140
47225,307,4002,2.5,27
54175,357,589,3.5,224
1039,8,185,5.0,112
20175,132,5971,3.5,37
50221,325,300,4.0,81
87644,564,97921,3.5,30
9465,64,293,4.0,133
3970,24,33679,3.5,59
67813,438,3114,4.5,97
97874,606,3267,3.5,18
49111,318,1610,2.5,90
59267,387,288,4.0,92
21703,141,344,2.0,161
63409,414,3424,4.0,27
83964,534,90746,3.5,12
19671,128,1193,3.0,133
75058,474,33166,4.0,50
27747,187,27773,4.0,39
59393,387,1172,3.5,34
34121,232,4993,3.5,198
61898,410,1235,5.0,26
81121,514,1090,4.0,63
4383,28,3020,3.0,17
42506,288,2118,4.5,15
28777,199,2707,2.0,22
89457,580,1909,4.0,42
83694,534,2993,3.5,24
74720,474,7046,3.5,11
22296,150,733,4.0,121
59217,386,477,3.0,17
97834,606,2951,4.0,39
80988,511,109487,4.5,73
38680,266,135,1.0,31
31130,217,1405,2.0,31
95888,601,2028,5.0,188
8914,62,30793,4.5,61
43561,292,1240,4.0,131
29415,202,373,3.0,11
53675,354,2000,3.5,75
71320,457,2355,3.0,92
33981,232,1911,3.0,32
51514,332,4226,5.0,159
90897,590,2993,3.5,24
55347,367,3784,5.0,11
30317,212,3578,3.0,170
52321,339,97752,4.0,19
81499,515,168250,4.5,15
70544,449,2858,4.0,204
86852,561,4886,4.0,132
66188,425,76251,3.5,43
46154,305,4022,4.5,100
96806,603,3004,1.0,11
41994,287,1197,3.5,142
13088,84,45,4.0,32
97809,606,2724,3.0,42
90856,590,2642,2.0,22
68768,448,743,3.0,29
90199,586,102125,4.5,32
70385,448,135569,2.5,15
83634,534,1544,3.5,67
66742,430,2599,4.0,56
91261,591,2628,5.0,140
1444,15,355,1.0,42
61718,409,223,4.0,104
86496,560,76251,3.5,43
36047,246,4886,4.5,132
76109,479,2080,4.0,55
8551,58,265,4.0,33
19321,125,8376,4.0,37
16962,106,85414,3.0,34
39350,274,631,2.5,11
9427,63,134853,5.0,43
37431,250,1597,4.5,43
60389,390,27815,4.5,11
6632,45,1580,3.0,165
51017,330,608,4.0,181
31081,217,1196,5.0,211
23674,161,1148,5.0,56
30750,216,928,5.0,18
7062,48,780,3.5,202
68189,438,37733,3.0,27
31097,217,1259,3.0,91
62756,414,1252,5.0,59
18611,119,33660,4.0,17
54642,360,1711,5.0,24
61425,405,296,4.5,307
15349,100,934,4.5,12
20646,136,188,5.0,12
10908,68,3638,2.0,26
32218,220,49272,4.0,81
25432,177,7438,3.0,110
4875,30,112852,5.0,59
92606,598,4963,4.0,119
83497,532,608,4.0,181
46992,307,1682,4.0,125
46808,307,413,2.5,26
19963,132,500,2.5,144
23353,160,1199,5.0,59
2985,20,262,4.5,21
90556,590,355,2.0,42
89290,579,2394,3.0,25
56155,372,144,2.0,12
81869,517,69844,3.0,58
30264,211,90405,4.0,14
11531,68,82459,3.5,28
9671,64,2542,3.5,67
91798,596,1356,4.5,91
13377,85,1237,5.0,18
98849,608,1064,3.0,13
39169,272,122922,2.0,22
11936,73,79592,4.5,21
49086,318,1253,2.5,25
80168,504,1,4.0,215
48995,318,145,3.5,51
51239,331,5349,2.0,122
14907,95,1221,5.0,129
61170,400,1193,4.5,133
19363,125,56174,2.0,62
56163,372,188,2.0,12
99019,608,2161,3.0,43
97484,606,830,3.5,21
25000,177,919,5.0,92
41438,280,96821,5.0,20
91133,590,8644,3.0,61
7623,51,2826,3.5,26
46317,305,55118,3.5,19
5550,39,3418,2.0,41
5006,32,1036,5.0,145
88186,568,1298,5.0,23
19897,131,4226,4.0,159
41344,280,5816,4.0,102
14872,94,597,2.0,135
19454,125,97752,4.0,19
59753,387,3527,3.5,61
37643,254,8784,4.0,48
67294,434,56367,3.5,65
61908,410,1500,2.0,59
30241,211,55765,4.0,37
64274,414,7346,4.0,20
73791,474,2396,4.0,92
68770,448,761,3.0,19
88844,573,6333,4.0,76
52422,341,3751,3.5,78
5021,32,1367,3.0,47
55577,368,1499,1.0,27
61369,404,196,3.0,45
68450,445,3897,2.0,83
78819,489,3633,1.5,17
92835,599,502,2.0,15
74373,474,4963,4.0,119
2333,19,339,3.0,98
1495,15,4370,4.0,56
44764,298,3948,2.5,91
26125,182,153,3.5,137
83040,525,95167,4.0,30
98755,608,435,0.5,63
33841,230,6537,1.5,45
68180,438,34162,4.0,58
20741,137,590,3.5,164
24797,174,292,4.0,101
73025,471,168252,4.5,25
66813,432,293,3.5,133
81433,514,115617,4.0,41
46841,307,588,4.0,183
34006,232,2355,3.5,92
90909,590,3098,3.5,24
50852,328,8961,5.0,125
31141,217,1518,3.0,13
91073,590,6188,2.5,39
90804,590,2133,2.5,20
71999,463,110,4.5,237
38136,261,1240,4.0,131
78688,489,1801,3.0,25
28794,199,3037,4.0,24
51317,331,56782,5.0,28
47308,307,5010,3.0,50
28759,199,2391,3.5,22
60977,395,208,5.0,115
74978,474,8983,4.0,25
97842,606,3005,3.5,25
90966,590,3753,4.0,68
26537,182,2827,1.5,11
65875,424,105844,3.5,16
66501,428,2471,1.0,24
9597,64,1641,4.0,56
93794,599,4036,2.5,11
15005,95,5693,4.0,11
29341,201,2054,4.0,68
73263,474,720,4.0,27
90304,587,1094,5.0,42
64407,414,33493,4.0,78
81226,514,2268,4.5,57
8861,62,4896,4.5,107
63333,414,3146,3.0,17
97804,606,2706,1.0,103
18429,117,367,3.0,157
54765,362,924,5.0,109
28148,195,1407,3.0,70
29404,202,306,5.0,16
88898,573,48394,4.0,81
40041,274,6281,4.0,32
58475,381,45722,3.5,72
58514,381,53894,5.0,14
41495,282,1028,4.5,71
43472,291,60069,5.0,104
82217,522,318,5.0,317
83638,534,1588,3.5,20
81966,519,5989,4.0,115
91882,596,3751,2.0,78
81814,517,36517,2.5,13
41541,282,2231,4.5,36
8250,57,1374,5.0,62
36300,247,96821,3.0,20
28360,198,266,4.0,68
4571,28,27611,4.5,19
93626,599,3270,3.5,12
14197,91,428,3.0,18
52545,343,2571,5.0,278
67384,436,293,3.0,133
20231,132,32587,4.0,84
10439,68,377,5.0,171
48539,313,4085,3.0,46
43101,288,39183,4.5,34
41921,286,2997,4.5,99
46085,305,2058,4.0,30
37429,250,1285,4.0,41
18236,115,2921,5.0,11
10163,66,2700,5.0,76
2165,18,79695,3.5,17
80527,509,5618,4.0,87
13384,85,1480,3.0,11
8443,57,3081,4.0,62
47850,309,1207,3.0,58
61098,398,5291,2.5,18
64086,414,6188,4.0,39
27604,187,1274,4.0,39
23888,166,597,3.5,135
49993,322,778,3.5,102
80270,505,2959,5.0,218
33466,226,7293,4.0,47
22960,156,2918,3.0,109
63037,414,2144,5.0,49
89395,580,1183,4.0,45
84446,542,2539,3.5,47
58794,382,81847,4.5,24
3318,21,2953,3.0,31
16456,105,6350,4.0,24
46398,305,69951,2.5,16
76246,480,110,5.0,237
41663,282,44195,4.0,36
95368,600,1784,3.0,96
78622,489,1186,4.0,23
92875,599,596,3.5,60
5436,38,497,5.0,43
74798,474,7347,3.0,15
33552,227,32,4.5,177
59259,387,170,3.0,35
8752,61,16,4.0,82
92122,596,135143,3.5,14
84320,540,32587,5.0,84
30635,215,912,4.5,100
13228,84,900,4.0,12
50700,328,899,0.5,47
73047,472,4226,1.0,159
50329,325,2167,3.0,58
58195,381,1580,4.0,165
96327,603,1073,3.0,119
66482,428,2054,0.5,68
7025,47,96588,1.5,20
35654,240,382,3.0,16
53145,351,59369,4.5,42
75188,474,54259,3.5,34
92343,597,1350,5.0,22
32379,221,1358,3.5,47
15305,100,28,4.5,11
31322,217,2416,3.0,16
41453,281,5377,3.5,44
23994,166,6157,2.5,32
17604,111,60756,5.0,28
61580,408,316,3.5,140
84885,551,72998,3.5,97
97065,604,112,4.0,46
46038,305,1247,5.0,79
79325,492,141,3.0,86
24690,171,994,5.0,11
6719,45,2700,5.0,76
21771,141,4027,4.5,94
44510,297,1037,2.0,24
30649,215,1233,4.0,40
17136,109,329,2.0,108
40915,275,4621,2.0,18
6453,44,737,5.0,20
68106,438,7458,3.0,48
38733,266,1210,3.0,196
13603,89,2324,4.5,88
49380,318,30812,3.5,35
44288,294,2699,1.0,53
62653,414,999,3.0,12
5858,41,112552,4.0,38
24384,169,1088,4.5,42
51686,334,1214,3.5,146
35301,239,1,4.0,215
25747,177,91500,4.5,54
16990,107,266,4.0,68
48614,314,172,1.0,53
37780,256,4643,3.5,49
24696,171,1089,5.0,131
39601,274,2153,2.0,11
26036,181,357,1.0,103
31986,219,46965,4.0,14
18006,113,933,5.0,23
33195,226,1527,4.5,116
9028,62,88405,3.5,20
99582,610,780,3.5,202
79050,489,56174,2.5,62
82375,522,79702,5.0,44
22683,155,3793,4.0,133
26513,182,2686,4.0,19
40691,275,1285,4.0,41
17441,111,5785,5.0,17
92762,599,348,3.0,30
75598,477,1831,4.0,29
35464,239,4008,4.0,13
8500,57,3753,3.0,68
77675,483,6870,4.0,52
68900,448,1588,3.0,20
14373,91,1845,4.0,15
88306,570,1234,2.5,64
40172,274,8783,2.0,26
92879,599,608,3.5,181
22461,153,1907,3.0,45
20984,139,27706,1.5,25
79525,495,1172,5.0,34
2104,18,55276,4.0,17
65100,416,1196,2.0,211
21032,139,60684,4.0,43
49974,322,1,3.5,215
48180,312,3535,3.0,59
73468,474,1278,4.0,69
2487,19,1210,3.0,196
71965,462,118696,1.5,18
62096,411,383,2.0,21
14902,95,1200,4.5,126
29247,200,54001,4.0,58
52094,339,2959,4.0,218
44770,298,3979,3.0,24
12431,78,608,2.0,181
67234,434,5218,2.5,85
85609,555,2302,4.0,59
46029,305,1220,5.0,84
22509,153,7458,0.5,48
48372,313,1610,3.0,90
65105,416,1580,2.0,165
88193,568,3261,3.0,11
62851,414,1580,4.0,165
98202,606,6993,4.0,13
53510,353,122,3.0,16
79321,492,104,4.0,99
41297,280,2447,3.5,15
83293,527,2968,4.0,41
8093,57,457,5.0,190
63802,414,4890,4.0,31
50751,328,1345,3.0,36
4976,32,527,4.0,220
57167,380,2174,4.0,91
56876,379,592,3.0,189
3215,20,6333,4.0,76
40643,275,953,5.0,58
39292,274,318,4.5,317
52401,340,589,4.0,224
22076,144,4326,3.5,11
6950,47,2407,2.0,43
10669,68,1892,4.0,16
17993,113,597,4.0,135
16634,105,56145,4.0,14
88238,570,186,0.5,48
38384,263,4886,4.5,132
75577,477,1485,2.0,74
12740,82,158,1.0,62
